segmentation_enet_ce_train_time,segmentation_enet_ce_val_time,segmentation_enet_ce_train_loss,segmentation_enet_ce_train_accuracy,segmentation_enet_ce_train_precision,segmentation_enet_ce_train_recall,segmentation_enet_ce_train_mcc,segmentation_enet_ce_train_cohen_kappa,segmentation_enet_ce_train_iou_0,segmentation_enet_ce_train_iou_1,segmentation_enet_ce_train_iou_2,segmentation_enet_ce_train_iou_3,segmentation_enet_ce_train_iou_4,segmentation_enet_ce_train_iou_5,segmentation_enet_ce_train_iou_6,segmentation_enet_ce_train_iou_7,segmentation_enet_ce_train_iou_8,segmentation_enet_ce_train_iou_9,segmentation_enet_ce_train_iou_mean,segmentation_enet_ce_val_loss,segmentation_enet_ce_val_accuracy,segmentation_enet_ce_val_precision,segmentation_enet_ce_val_recall,segmentation_enet_ce_val_mcc,segmentation_enet_ce_val_cohen_kappa,segmentation_enet_ce_val_iou_0,segmentation_enet_ce_val_iou_1,segmentation_enet_ce_val_iou_2,segmentation_enet_ce_val_iou_3,segmentation_enet_ce_val_iou_4,segmentation_enet_ce_val_iou_5,segmentation_enet_ce_val_iou_6,segmentation_enet_ce_val_iou_7,segmentation_enet_ce_val_iou_8,segmentation_enet_ce_val_iou_9,segmentation_enet_ce_val_iou_mean
386.25318932533264,119.20700979232788,0.6596290365509365,0.7924674153327942,0.7924674153327942,0.7924674153327942,0.6672244668006897,0.6655193567276001,0.0,0.3772723972797394,0.46131864190101624,0.1222345381975174,0.5534851551055908,0.5331718921661377,0.6183010935783386,0.0,0.0,0.7921846508979797,0.3457968533039093,0.6323606391747792,0.8060827255249023,0.8060827255249023,0.8060827255249023,0.693795382976532,0.6903243064880371,0.0,0.4109176993370056,0.528162956237793,0.14579755067825317,0.6094057559967041,0.526112973690033,0.6800689101219177,0.0,0.0,0.7992881536483765,0.36997541785240173
392.7075183391571,125.11690545082092,0.6377394354861715,0.7983571887016296,0.7983571887016296,0.7983571887016296,0.6769751906394958,0.6753817796707153,6.990970177866984e-06,0.398418128490448,0.5013567209243774,0.1626722812652588,0.5806888937950134,0.5402495265007019,0.620495617389679,0.0,0.0,0.7963263988494873,0.3600214719772339,0.6436965237061183,0.8038999438285828,0.8038999438285828,0.8038999438285828,0.6912336349487305,0.6875847578048706,0.0,0.43897533416748047,0.48223748803138733,0.15477685630321503,0.5122659206390381,0.5570356249809265,0.7011324167251587,0.0,0.0,0.7884631156921387,0.36348867416381836
399.91502952575684,122.2896831035614,0.650021809598674,0.7962977290153503,0.7962977290153503,0.7962977290153503,0.6737704873085022,0.6722544431686401,0.0,0.3647795021533966,0.48699772357940674,0.16741786897182465,0.5683056116104126,0.5322927236557007,0.624049186706543,0.0,0.0,0.7956231236457825,0.35394659638404846,0.6494439721107483,0.7950196266174316,0.7950196266174316,0.7950196266174316,0.6891883015632629,0.6878088712692261,0.0,0.3533223271369934,0.46237069368362427,0.2652546167373657,0.6217381954193115,0.47205227613449097,0.6837528944015503,0.0,0.0,0.8081679344177246,0.36666589975357056
397.85611724853516,121.85019588470459,0.6592240871294685,0.80455082654953,0.80455082654953,0.80455082654953,0.6875239014625549,0.6861676573753357,0.0,0.41038239002227783,0.4909757673740387,0.247234046459198,0.5774660110473633,0.5662058591842651,0.6273012757301331,0.0,0.0,0.8003821969032288,0.3719947934150696,0.5998474438985189,0.8151123523712158,0.8151123523712158,0.8151123523712158,0.7130250930786133,0.7118992805480957,0.0,0.4832378327846527,0.5142500400543213,0.30229076743125916,0.6292982697486877,0.5494190454483032,0.6980854272842407,0.0,0.0,0.8046985864639282,0.39812803268432617
399.60231757164,122.05268716812134,0.6645567993754926,0.79837965965271,0.79837965965271,0.79837965965271,0.6778619885444641,0.67652428150177,0.0,0.37883836030960083,0.5073761343955994,0.24605625867843628,0.5800925493240356,0.5598438382148743,0.6190475225448608,0.0,0.0,0.7899773120880127,0.36812320351600647,0.6268364489078522,0.8036930561065674,0.8036930561065674,0.8036930561065674,0.6893993020057678,0.6850941181182861,0.0,0.48629504442214966,0.5574821829795837,0.2982778549194336,0.6663494110107422,0.5460634231567383,0.6138307452201843,0.0,0.0,0.7932888269424438,0.39615878462791443
387.0502259731293,118.01370167732239,0.6081247206615366,0.810424268245697,0.810424268245697,0.810424268245697,0.6975972652435303,0.6963984370231628,0.0,0.4031752943992615,0.5141130089759827,0.32308492064476013,0.5952244400978088,0.5567694902420044,0.652817964553833,0.0,0.0,0.8040657043457031,0.38492509722709656,0.6359988510608673,0.8101928234100342,0.8101928234100342,0.8101928234100342,0.703517496585846,0.700351357460022,0.0,0.46494418382644653,0.5087935924530029,0.16761048138141632,0.6224935054779053,0.5231651067733765,0.6704270243644714,0.0,0.0,0.8147503733634949,0.37721842527389526
385.18849086761475,118.53036522865295,0.6260002210088398,0.8059313297271729,0.8059313297271729,0.8059313297271729,0.6896613240242004,0.6883161664009094,0.0,0.3984664976596832,0.5286049842834473,0.254496306180954,0.59958416223526,0.554307758808136,0.6420393586158752,0.0,0.0,0.798971951007843,0.37764713168144226,0.5889703045288722,0.8188787698745728,0.8188787698745728,0.8188787698745728,0.7144906520843506,0.7114253044128418,0.0,0.49060484766960144,0.5054834485054016,0.21911263465881348,0.6556061506271362,0.5372134447097778,0.7110112905502319,0.0,0.0,0.8086789846420288,0.3927710950374603
386.3690733909607,120.84367156028748,0.6109570958044218,0.8094733357429504,0.8094733357429504,0.8094733357429504,0.6955459713935852,0.6942588090896606,0.0,0.4372312128543854,0.5409826636314392,0.23326218128204346,0.6125620007514954,0.56439608335495,0.6385160088539124,0.0,0.0,0.8022196292877197,0.38291698694229126,0.5845483163992564,0.8239771127700806,0.8239771127700806,0.8239771127700806,0.722835898399353,0.7198318839073181,0.0,0.48742812871932983,0.5044797658920288,0.22531528770923615,0.6677067875862122,0.5635313391685486,0.7099015116691589,0.0,0.0,0.8153222799301147,0.39736852049827576
387.7550141811371,120.1528651714325,0.5923887076585189,0.8139004111289978,0.8139004111289978,0.8139004111289978,0.7034092545509338,0.7024046182632446,0.0,0.39772433042526245,0.5248149037361145,0.24943716824054718,0.6064268350601196,0.5615972876548767,0.661577582359314,0.0,0.0,0.8132752180099487,0.38148531317710876,0.587288894255956,0.8272957801818848,0.8272957801818848,0.8272957801818848,0.7341011166572571,0.7330346703529358,0.0,0.4695936441421509,0.5681802034378052,0.24947887659072876,0.6888980865478516,0.5824618935585022,0.7110147476196289,0.0,0.0,0.821672260761261,0.4091300070285797
389.0346336364746,120.8556637763977,0.6034836173057556,0.8199828267097473,0.8199828267097473,0.8199828267097473,0.7121817469596863,0.7107443809509277,0.0,0.4453903138637543,0.5532048940658569,0.3462466597557068,0.6026322841644287,0.5964908003807068,0.6538887619972229,0.0,0.0,0.8109732270240784,0.4008827209472656,0.571262455979983,0.8288190364837646,0.8288190364837646,0.8288190364837646,0.7315298914909363,0.7287123799324036,0.0,0.5089170336723328,0.5922399759292603,0.3555662930011749,0.6687771677970886,0.5600825548171997,0.7136755585670471,0.0,0.0,0.8184294700622559,0.42176875472068787
388.5117063522339,121.0288016796112,0.5758362179217131,0.8197945952415466,0.8197945952415466,0.8197945952415466,0.7130224108695984,0.7120248079299927,0.0,0.440406858921051,0.5582234263420105,0.3046397566795349,0.6192511320114136,0.5842795968055725,0.6654183864593506,0.0,0.0,0.8118698596954346,0.3984089195728302,0.557814946770668,0.8287475109100342,0.8287475109100342,0.8287475109100342,0.732230544090271,0.7303991317749023,0.0,0.5087897777557373,0.5748078227043152,0.32279253005981445,0.6656748652458191,0.5759680867195129,0.6972598433494568,0.0,0.0,0.8213868737220764,0.41666799783706665
388.52894043922424,119.33882784843445,0.5771621983984242,0.8193840980529785,0.8193840980529785,0.8193840980529785,0.711007833480835,0.7094758152961731,0.0,0.4566285014152527,0.5429876446723938,0.3018185496330261,0.6101098656654358,0.5834943652153015,0.6610990166664124,0.0,0.0,0.8129733204841614,0.3969111144542694,0.5548560887575149,0.8307262063026428,0.8307262063026428,0.8307262063026428,0.7339388132095337,0.7311832904815674,0.0,0.5035654902458191,0.6232200264930725,0.38461026549339294,0.6900991201400757,0.5785346031188965,0.7118625044822693,0.0,0.0,0.8148983716964722,0.430679053068161
389.47962617874146,119.84360527992249,0.5772219643644665,0.822077214717865,0.822077214717865,0.822077214717865,0.7166399955749512,0.7156099081039429,0.0,0.4342588782310486,0.5489262342453003,0.35569870471954346,0.6014156937599182,0.5831602215766907,0.6679475903511047,0.0,0.0,0.8185068368911743,0.40099143981933594,0.5474329113960266,0.8355653285980225,0.8355653285980225,0.8355653285980225,0.7441392540931702,0.7427244782447815,1.1270615232206183e-06,0.47970765829086304,0.633454442024231,0.2958618402481079,0.6972715854644775,0.5834506750106812,0.7289441227912903,0.0,0.0,0.825688898563385,0.4244380593299866
385.90107774734497,122.30341577529907,0.5854035894507947,0.8264955878257751,0.8264955878257751,0.8264955878257751,0.7223485708236694,0.7209603786468506,5.103629064251436e-06,0.4333151876926422,0.5762938857078552,0.31407660245895386,0.6353061199188232,0.5938042402267456,0.6770408153533936,0.0,0.0,0.8186448812484741,0.4048486649990082,0.5659936487674713,0.8271599411964417,0.8271599411964417,0.8271599411964417,0.7320841550827026,0.7307538986206055,1.1352593674018863e-06,0.4703814387321472,0.5007376670837402,0.3403775095939636,0.681277334690094,0.5567058324813843,0.6934072971343994,0.0,0.0,0.833016574382782,0.40759047865867615
390.8402135372162,119.47641968727112,0.5893094533163569,0.8186845183372498,0.8186845183372498,0.8186845183372498,0.7113496661186218,0.7102981805801392,3.7899462768109515e-05,0.44104793667793274,0.5504186153411865,0.3690210282802582,0.6108579635620117,0.5730969309806824,0.6599061489105225,0.0,0.0,0.8126509189605713,0.40170374512672424,0.5599343121051789,0.8286141157150269,0.8286141157150269,0.8286141157150269,0.7339779734611511,0.7318246364593506,0.0,0.46073105931282043,0.5752042531967163,0.35163238644599915,0.6964431405067444,0.5733579993247986,0.7124491333961487,0.0,0.0,0.8220007419586182,0.4191818833351135
