unet_unet3plus_ce_train_time,unet_unet3plus_ce_val_time,unet_unet3plus_ce_train_loss,unet_unet3plus_ce_train_accuracy,unet_unet3plus_ce_train_precision,unet_unet3plus_ce_train_recall,unet_unet3plus_ce_train_mcc,unet_unet3plus_ce_train_cohen_kappa,unet_unet3plus_ce_train_iou_0,unet_unet3plus_ce_train_iou_1,unet_unet3plus_ce_train_iou_2,unet_unet3plus_ce_train_iou_3,unet_unet3plus_ce_train_iou_4,unet_unet3plus_ce_train_iou_5,unet_unet3plus_ce_train_iou_6,unet_unet3plus_ce_train_iou_7,unet_unet3plus_ce_train_iou_8,unet_unet3plus_ce_train_iou_9,unet_unet3plus_ce_train_iou_mean,unet_unet3plus_ce_val_loss,unet_unet3plus_ce_val_accuracy,unet_unet3plus_ce_val_precision,unet_unet3plus_ce_val_recall,unet_unet3plus_ce_val_mcc,unet_unet3plus_ce_val_cohen_kappa,unet_unet3plus_ce_val_iou_0,unet_unet3plus_ce_val_iou_1,unet_unet3plus_ce_val_iou_2,unet_unet3plus_ce_val_iou_3,unet_unet3plus_ce_val_iou_4,unet_unet3plus_ce_val_iou_5,unet_unet3plus_ce_val_iou_6,unet_unet3plus_ce_val_iou_7,unet_unet3plus_ce_val_iou_8,unet_unet3plus_ce_val_iou_9,unet_unet3plus_ce_val_iou_mean
589.6622772216797,130.24049544334412,1.6312081957911397,0.7635104060173035,0.7635104060173035,0.7635104060173035,0.6158304214477539,0.6146423816680908,0.0,0.35789954662323,0.41958364844322205,0.13764618337154388,0.5068846344947815,0.5432409644126892,0.5462327003479004,0.0,0.0,0.7391330003738403,0.3250620663166046,1.6193926416594406,0.7966955304145813,0.7966955304145813,0.7966955304145813,0.675480842590332,0.6736148595809937,0.0,0.3748010993003845,0.3735482692718506,0.16009937226772308,0.5558890700340271,0.5523914098739624,0.6505871415138245,0.0,0.0,0.7844675779342651,0.34517836570739746
587.7279028892517,133.20047235488892,1.6218488190200302,0.7883944511413574,0.7883944511413574,0.7883944511413574,0.6581783294677734,0.6570749878883362,0.0,0.4424144923686981,0.4543747007846832,0.20148102939128876,0.5557695627212524,0.5467978715896606,0.6077789068222046,0.0,0.0,0.7666418552398682,0.3575258255004883,1.614841469402971,0.8019636273384094,0.8019636273384094,0.8019636273384094,0.6882917881011963,0.6868252754211426,0.0,0.20330992341041565,0.4009452164173126,0.13974057137966156,0.5543228387832642,0.5552076697349548,0.7053915858268738,0.0,0.0,0.787800669670105,0.33467182517051697
587.2325999736786,129.2549011707306,1.6226311122978128,0.7795957326889038,0.7795957326889038,0.7795957326889038,0.6424989700317383,0.6413983106613159,0.0,0.38288915157318115,0.4372061491012573,0.15004996955394745,0.5299627780914307,0.5472522974014282,0.5890861749649048,0.0,0.0,0.7587139010429382,0.3395160436630249,1.6261948963691448,0.7938151955604553,0.7938151955604553,0.7938151955604553,0.6712799668312073,0.6687153577804565,0.0,0.4606931209564209,0.465299516916275,0.22260969877243042,0.5740968585014343,0.5329219698905945,0.6440033912658691,0.0,0.0,0.7777974605560303,0.3677422106266022
595.1301069259644,124.74622464179993,1.62503019794003,0.7777573466300964,0.7777573466300964,0.7777573466300964,0.640526533126831,0.6395614147186279,0.0,0.42711782455444336,0.42942649126052856,0.17217013239860535,0.5040415525436401,0.5400078296661377,0.5848034620285034,0.0,0.0,0.7586026787757874,0.34161698818206787,1.6191966204807675,0.7793099284172058,0.7793099284172058,0.7793099284172058,0.6547029614448547,0.6532728672027588,0.0,0.46292048692703247,0.5168264508247375,0.20880413055419922,0.6109069585800171,0.5402792096138,0.6083248853683472,0.0,0.0,0.7445091009140015,0.3692571222782135
594.0937235355377,124.16248774528503,1.6280133593213426,0.7753769755363464,0.7753769755363464,0.7753769755363464,0.6367689371109009,0.6355987787246704,0.0,0.4006563425064087,0.4322211444377899,0.15600767731666565,0.5281335711479187,0.539222002029419,0.5903493165969849,0.0,0.0,0.749378502368927,0.33959686756134033,1.6356683476217861,0.7844409942626953,0.7844409942626953,0.7844409942626953,0.6665078401565552,0.665469765663147,0.0,0.2390197068452835,0.4014284014701843,0.19514699280261993,0.5019181370735168,0.527428150177002,0.6744459271430969,0.0,0.0,0.7695180773735046,0.3308905065059662
596.5428929328918,124.6064567565918,1.6264902418786353,0.7758098840713501,0.7758098840713501,0.7758098840713501,0.639285683631897,0.6382768154144287,0.0,0.4091660976409912,0.4183894991874695,0.19250261783599854,0.5266168713569641,0.5352492928504944,0.5844303369522095,0.0,0.0,0.7542779445648193,0.3420632779598236,1.606698570580318,0.8117418885231018,0.8117418885231018,0.8117418885231018,0.7075484991073608,0.7062028646469116,0.0,0.4845368564128876,0.5048481225967407,0.19544276595115662,0.6256310939788818,0.5632570385932922,0.6839480400085449,0.0,0.0,0.7958364486694336,0.3853500485420227
589.2196459770203,126.80063915252686,1.6193784645625524,0.7883408665657043,0.7883408665657043,0.7883408665657043,0.657630980014801,0.6564513444900513,0.0,0.44195035099983215,0.43659263849258423,0.18602031469345093,0.5405989289283752,0.5525466799736023,0.6009145379066467,0.0,0.0,0.7710347175598145,0.3529658019542694,1.6217683142629162,0.8039644360542297,0.8039644360542297,0.8039644360542297,0.6859180331230164,0.6797842979431152,0.0,0.5141452550888062,0.4833669066429138,0.25675150752067566,0.636805534362793,0.5227289199829102,0.6464971303939819,0.0,0.0,0.7844062447547913,0.3844701945781708
598.2109208106995,123.59749674797058,1.6171404424604479,0.793294370174408,0.793294370174408,0.793294370174408,0.6678033471107483,0.6668409705162048,0.0,0.4231724739074707,0.45126211643218994,0.2086784988641739,0.5423575043678284,0.5692023634910583,0.617379903793335,0.0,0.0,0.7765771150588989,0.3588629961013794,1.6067220465890293,0.8133445382118225,0.8133445382118225,0.8133445382118225,0.7080925703048706,0.7073040008544922,0.0,0.4781084358692169,0.4673643410205841,0.27287471294403076,0.6065709590911865,0.5535310506820679,0.6999298930168152,0.0,0.0,0.8036399483680725,0.38820192217826843
595.9381546974182,124.13001251220703,1.6107317733240651,0.7980161309242249,0.7980161309242249,0.7980161309242249,0.6719516515731812,0.6708904504776001,0.0,0.4520999789237976,0.504582941532135,0.20202994346618652,0.568854033946991,0.5531882047653198,0.6249268054962158,0.0,0.0,0.7786754369735718,0.36843571066856384,1.604673147201538,0.8249896168708801,0.8249896168708801,0.8249896168708801,0.7270244359970093,0.7253651022911072,0.0,0.4928639233112335,0.514436662197113,0.2520720362663269,0.643742561340332,0.5748398900032043,0.7196447849273682,0.0,0.0,0.814579963684082,0.4012179970741272
594.5268859863281,124.00465703010559,1.6134145652854837,0.7998555302619934,0.7998555302619934,0.7998555302619934,0.6760765910148621,0.6748435497283936,0.0,0.46465566754341125,0.5080421566963196,0.19033776223659515,0.566585123538971,0.5463962554931641,0.6318873763084412,0.0,0.0,0.7862074971199036,0.3694112002849579,1.6132862978968128,0.8203823566436768,0.8203823566436768,0.8203823566436768,0.7180892825126648,0.7170555591583252,0.0,0.4646424353122711,0.4305397868156433,0.2516564428806305,0.606338620185852,0.5687764883041382,0.7219406366348267,0.0,0.0,0.814035952091217,0.3857930600643158
592.4476702213287,125.77196216583252,1.605089613369533,0.8064344525337219,0.8064344525337219,0.8064344525337219,0.6840372085571289,0.6829935312271118,0.0,0.47615858912467957,0.4828178286552429,0.26442375779151917,0.5664464235305786,0.5840109586715698,0.6293875575065613,0.0,0.0,0.7876558899879456,0.3790901005268097,1.6045069941158951,0.8174453973770142,0.8174453973770142,0.8174453973770142,0.710258960723877,0.7053650617599487,0.0,0.4130743741989136,0.4848325252532959,0.20423899590969086,0.6093959808349609,0.5697954297065735,0.7058550715446472,0.0,0.0,0.8022866249084473,0.378947913646698
598.4796419143677,124.04183053970337,1.6103711848730569,0.7975749969482422,0.7975749969482422,0.7975749969482422,0.675048291683197,0.6741104125976562,0.0,0.4826275110244751,0.5217124819755554,0.26790913939476013,0.5613503456115723,0.5734207630157471,0.6162368655204773,0.0,0.0,0.7747765183448792,0.3798033893108368,1.6072592776397179,0.8137866258621216,0.8137866258621216,0.8137866258621216,0.7063480615615845,0.7044720649719238,0.0,0.45546236634254456,0.4713699221611023,0.26544633507728577,0.5996044874191284,0.5473756790161133,0.7182642221450806,0.0,0.0,0.7966808080673218,0.38542038202285767
590.9579939842224,134.5694568157196,1.6062220832803746,0.811307966709137,0.811307966709137,0.811307966709137,0.6937822699546814,0.6925644874572754,0.0,0.4793297350406647,0.5290335416793823,0.23950788378715515,0.5590349435806274,0.5832195281982422,0.6469588279724121,0.0,0.0,0.796249508857727,0.3833334147930145,1.596886967790538,0.8195499777793884,0.8195499777793884,0.8195499777793884,0.7180570363998413,0.7169500589370728,0.0,0.42906132340431213,0.4807562530040741,0.30795377492904663,0.6284037828445435,0.5875431299209595,0.7024214863777161,0.0,0.0,0.804775595664978,0.39409151673316956
595.7570714950562,125.43704605102539,1.6050545514284908,0.8113278150558472,0.8113278150558472,0.8113278150558472,0.6952745914459229,0.694189190864563,0.0,0.45742058753967285,0.4805137515068054,0.24992355704307556,0.5820313096046448,0.5852218866348267,0.6507044434547424,0.0,0.0,0.7966080904006958,0.38024234771728516,1.6033998070092037,0.8242368698120117,0.8242368698120117,0.8242368698120117,0.7209182381629944,0.7152582406997681,0.0,0.5423632860183716,0.5392388105392456,0.30973899364471436,0.648938775062561,0.5961262583732605,0.6647643446922302,0.0,0.0,0.8090441226959229,0.4110214412212372
589.5932695865631,131.8474042415619,1.6111298812614692,0.8036324381828308,0.8036324381828308,0.8036324381828308,0.6830956339836121,0.6820175647735596,0.0,0.46269193291664124,0.4856360852718353,0.25966012477874756,0.5535459518432617,0.5630553960800171,0.6358759999275208,0.0,0.0,0.7890594601631165,0.3749525249004364,1.6203092829934482,0.8101716041564941,0.8101716041564941,0.8101716041564941,0.7007829546928406,0.6950135231018066,0.0,0.43969887495040894,0.43588653206825256,0.3037470281124115,0.5943397283554077,0.5362904667854309,0.6867607831954956,0.0,0.0,0.8046584725379944,0.38013821840286255
575.7394745349884,118.72237801551819,1.6061954550690702,0.8097983598709106,0.8097983598709106,0.8097983598709106,0.6928889751434326,0.6915587186813354,0.0,0.4890100359916687,0.5125465989112854,0.20886139571666718,0.5652746558189392,0.570761501789093,0.6529646515846252,0.0,0.0,0.7969455122947693,0.3796364367008209,1.62844010468187,0.8029722571372986,0.8029722571372986,0.8029722571372986,0.6843184232711792,0.6774373054504395,0.0,0.5316013097763062,0.4714922606945038,0.2717228829860687,0.5222950577735901,0.5220249891281128,0.6343072652816772,0.0,0.0,0.8024975657463074,0.3755941390991211
577.2780005931854,122.00434732437134,1.6110795264715676,0.7988836765289307,0.7988836765289307,0.7988836765289307,0.6723977327346802,0.6709129214286804,0.0,0.45744237303733826,0.4751932919025421,0.18686842918395996,0.5792191624641418,0.5185271501541138,0.6299505233764648,0.0,0.0,0.7937451601028442,0.364094614982605,1.6142445227195477,0.8058288097381592,0.8058288097381592,0.8058288097381592,0.6898910999298096,0.6751425266265869,0.0,0.5173790454864502,0.5308957099914551,0.21626389026641846,0.6097400188446045,0.5840607285499573,0.5918100476264954,0.0,0.0,0.7906233668327332,0.3840772807598114
579.247584104538,120.82499957084656,1.6027850292541168,0.8091481328010559,0.8091481328010559,0.8091481328010559,0.6887029409408569,0.6874793767929077,0.0,0.5188825130462646,0.5348863005638123,0.24666516482830048,0.5875523686408997,0.5762744545936584,0.6270052790641785,0.0,0.0,0.7935025691986084,0.3884768486022949,1.6037700998372044,0.8283310532569885,0.8283310532569885,0.8283310532569885,0.7285792827606201,0.7249944806098938,0.0,0.4573066234588623,0.560948371887207,0.24429604411125183,0.6218740344047546,0.5820134878158569,0.7212349772453308,0.0,0.0,0.8233765959739685,0.40110501646995544
572.465119600296,120.19497489929199,1.5990705411512773,0.8150325417518616,0.8150325417518616,0.8150325417518616,0.6991039514541626,0.6978632211685181,0.0,0.5546502470970154,0.5400656461715698,0.2505856156349182,0.5917479991912842,0.5725246071815491,0.6558164954185486,0.0,0.0,0.7966244220733643,0.3962015211582184,1.5963065048743939,0.8194000124931335,0.8194000124931335,0.8194000124931335,0.7184167504310608,0.7173153162002563,0.0,0.5685449838638306,0.5208302736282349,0.19812053442001343,0.6347848176956177,0.538082480430603,0.7127731442451477,0.0,0.0,0.8124793171882629,0.3985615670681
572.0705451965332,120.47924709320068,1.600412436894008,0.8118395805358887,0.8118395805358887,0.8118395805358887,0.6965471506118774,0.6956613063812256,0.0,0.4922102689743042,0.5132900476455688,0.24609911441802979,0.5615953803062439,0.5802270770072937,0.6503943204879761,0.0,0.0,0.8001733422279358,0.3843989670276642,1.6058875116808662,0.8320720791816711,0.8320720791816711,0.8320720791816711,0.7281782031059265,0.7251042127609253,0.0,0.518422544002533,0.5472201108932495,0.31862708926200867,0.6319591999053955,0.5791049599647522,0.6974183320999146,0.0,0.0,0.8225057721138,0.41152581572532654
