unet_unet3plus_dice_train_time,unet_unet3plus_dice_val_time,unet_unet3plus_dice_train_loss,unet_unet3plus_dice_train_accuracy,unet_unet3plus_dice_train_precision,unet_unet3plus_dice_train_recall,unet_unet3plus_dice_train_mcc,unet_unet3plus_dice_train_cohen_kappa,unet_unet3plus_dice_train_iou_0,unet_unet3plus_dice_train_iou_1,unet_unet3plus_dice_train_iou_2,unet_unet3plus_dice_train_iou_3,unet_unet3plus_dice_train_iou_4,unet_unet3plus_dice_train_iou_5,unet_unet3plus_dice_train_iou_6,unet_unet3plus_dice_train_iou_7,unet_unet3plus_dice_train_iou_8,unet_unet3plus_dice_train_iou_9,unet_unet3plus_dice_train_iou_mean,unet_unet3plus_dice_val_loss,unet_unet3plus_dice_val_accuracy,unet_unet3plus_dice_val_precision,unet_unet3plus_dice_val_recall,unet_unet3plus_dice_val_mcc,unet_unet3plus_dice_val_cohen_kappa,unet_unet3plus_dice_val_iou_0,unet_unet3plus_dice_val_iou_1,unet_unet3plus_dice_val_iou_2,unet_unet3plus_dice_val_iou_3,unet_unet3plus_dice_val_iou_4,unet_unet3plus_dice_val_iou_5,unet_unet3plus_dice_val_iou_6,unet_unet3plus_dice_val_iou_7,unet_unet3plus_dice_val_iou_8,unet_unet3plus_dice_val_iou_9,unet_unet3plus_dice_val_iou_mean
594.5942194461823,134.02596998214722,0.9304290066708575,0.7752593159675598,0.7752593159675598,0.7752593159675598,0.648872435092926,0.6474881172180176,0.0,0.3876330554485321,0.42444542050361633,0.039511825889348984,0.5184224247932434,0.5234118103981018,0.6101629137992859,0.0,0.0,0.7626367807388306,0.3266224265098572,0.9290889604338284,0.7820336222648621,0.7820336222648621,0.7820336222648621,0.6609973907470703,0.6593983173370361,0.0,0.14036782085895538,0.3558567762374878,0.026459064334630966,0.5841668248176575,0.5204522609710693,0.6396226286888123,0.0,0.0,0.7737016677856445,0.30406269431114197
590.5526916980743,134.61496424674988,0.9301306349890572,0.7773818969726562,0.7773818969726562,0.7773818969726562,0.6514288187026978,0.6497223377227783,0.0,0.4022965729236603,0.4330097436904907,0.04686228930950165,0.5445031523704529,0.5319797396659851,0.6035398840904236,0.0,0.0,0.7606012225151062,0.3322792649269104,0.9278494201857468,0.7837502956390381,0.7837502956390381,0.7837502956390381,0.6746540069580078,0.6724942922592163,0.0,0.4795921742916107,0.44210103154182434,0.13110637664794922,0.5172064304351807,0.5130763649940491,0.6580166816711426,0.0,0.0,0.775750994682312,0.3516850173473358
587.7682394981384,128.487934589386,0.9304587389086629,0.7777714729309082,0.7777714729309082,0.7777714729309082,0.6492140889167786,0.6477137804031372,0.0,0.3535606861114502,0.38889092206954956,0.060491032898426056,0.5268048048019409,0.5315828919410706,0.6043711304664612,0.0,0.0,0.7684491276741028,0.32341504096984863,0.928904940342081,0.7996842265129089,0.7996842265129089,0.7996842265129089,0.6866623163223267,0.685664176940918,0.0,0.4248950481414795,0.3967628479003906,0.06743667274713516,0.6115213632583618,0.5274134874343872,0.67082279920578,0.0,0.0,0.7978547811508179,0.3496707081794739
588.5635058879852,130.17917585372925,0.9292511527354901,0.7906068563461304,0.7906068563461304,0.7906068563461304,0.6680920720100403,0.6669591665267944,0.0,0.41331979632377625,0.449226975440979,0.061094339936971664,0.5513790249824524,0.5472862720489502,0.6201831698417664,0.0,0.0,0.7801123261451721,0.3422602117061615,0.9290943515711817,0.816399872303009,0.816399872303009,0.816399872303009,0.7123741507530212,0.7102677822113037,0.0,0.3691372275352478,0.40706291794776917,0.1600760817527771,0.5844704508781433,0.5941743850708008,0.7094751596450806,0.0,0.0,0.8172032237052917,0.3641599714756012
591.5106987953186,135.96400475502014,0.9296896981668996,0.7903086543083191,0.7903086543083191,0.7903086543083191,0.6668086051940918,0.6656282544136047,0.0,0.44465509057044983,0.44430044293403625,0.07948951423168182,0.5525934100151062,0.5246074199676514,0.6224398016929626,0.0,0.0,0.7811012864112854,0.34491869807243347,0.9290459608209545,0.8037835359573364,0.8037835359573364,0.8037835359573364,0.6941816210746765,0.6929024457931519,0.0,0.4998980760574341,0.5145289897918701,0.11341026425361633,0.5921854972839355,0.5374376177787781,0.6661244034767151,0.0,0.0,0.8002082705497742,0.3723793029785156
590.5669000148773,130.88206005096436,0.9295847553473252,0.7925657033920288,0.7925657033920288,0.7925657033920288,0.6711324453353882,0.6701503992080688,0.0,0.4047175645828247,0.42407292127609253,0.15350934863090515,0.5467050671577454,0.5366762280464172,0.6306144595146179,0.0,0.0,0.7863178253173828,0.3482613265514374,0.9280621512182827,0.8036704659461975,0.8036704659461975,0.8036704659461975,0.6947195529937744,0.6933673024177551,0.0,0.4939841330051422,0.48673850297927856,0.10877770185470581,0.6184390187263489,0.5402495861053467,0.6738083958625793,0.0,0.0,0.7898630499839783,0.3711860179901123
580.1986005306244,132.3462266921997,0.9298958516382909,0.7908598184585571,0.7908598184585571,0.7908598184585571,0.6696872115135193,0.6686819791793823,0.0,0.3938957452774048,0.43737292289733887,0.12907159328460693,0.5634340047836304,0.5307222008705139,0.6295322179794312,0.0,0.0,0.7849518060684204,0.34689804911613464,0.9286061032065029,0.8088653087615967,0.8088653087615967,0.8088653087615967,0.7019821405410767,0.701144814491272,0.0,0.4399375915527344,0.4427710175514221,0.2463662177324295,0.5824138522148132,0.5241191983222961,0.7048264145851135,0.0,0.0,0.8130261301994324,0.37534603476524353
589.5090672969818,134.4783616065979,0.9296356328241118,0.7965421080589294,0.7965421080589294,0.7965421080589294,0.676326334476471,0.6751741170883179,0.0,0.4218859374523163,0.4352284073829651,0.16914990544319153,0.5698912739753723,0.5564703941345215,0.6271166801452637,0.0,0.0,0.7843239903450012,0.35640665888786316,0.9278199796018929,0.8116007447242737,0.8116007447242737,0.8116007447242737,0.7061008214950562,0.7048784494400024,0.0,0.5694894194602966,0.551578164100647,0.25599250197410583,0.6305184960365295,0.5515478253364563,0.6713442802429199,0.0,0.0,0.7966673970222473,0.4027138352394104
574.2400574684143,129.87681245803833,0.9289463182072063,0.8035126328468323,0.8035126328468323,0.8035126328468323,0.6867375373840332,0.6859316229820251,0.0,0.4815329611301422,0.4883348047733307,0.22162552177906036,0.5688917636871338,0.5547171831130981,0.6359934210777283,0.0,0.0,0.7951680421829224,0.37462636828422546,0.9276569259577784,0.7778584957122803,0.7778584957122803,0.7778584957122803,0.668641209602356,0.6647245287895203,0.0,0.2824093699455261,0.45499712228775024,0.16840237379074097,0.6498205065727234,0.5530304312705994,0.6192240118980408,0.0,0.0,0.7536929249763489,0.348157674074173
573.1688747406006,129.64503741264343,0.9293285778590611,0.7923964858055115,0.7923964858055115,0.7923964858055115,0.6712396740913391,0.6700310111045837,0.0,0.3870657682418823,0.4606010615825653,0.22072236239910126,0.5719881057739258,0.5348663330078125,0.6170927882194519,0.0,0.0,0.7839546203613281,0.35762912034988403,0.9277744580959452,0.8235957026481628,0.8235957026481628,0.8235957026481628,0.7268912196159363,0.7256382703781128,0.0,0.4804938733577728,0.4834632873535156,0.24143370985984802,0.593245267868042,0.5503491759300232,0.7353743314743042,0.0,0.0,0.8256011605262756,0.3909960687160492
577.7708714008331,127.7232871055603,0.9291299607727553,0.7937323451042175,0.7937323451042175,0.7937323451042175,0.674814760684967,0.6736851930618286,0.0,0.48329564929008484,0.48265519738197327,0.16481226682662964,0.5764788389205933,0.5236616730690002,0.629230260848999,0.0,0.0,0.7853928804397583,0.36455270648002625,0.9291402224836678,0.7792764902114868,0.7792764902114868,0.7792764902114868,0.6636215448379517,0.6621668934822083,0.0,0.4074365198612213,0.4858292043209076,0.2011999636888504,0.5638318657875061,0.3497595489025116,0.6832653880119324,0.0,0.0,0.7942643165588379,0.3485586941242218
571.3321464061737,127.94442868232727,0.9289725874806498,0.7994426488876343,0.7994426488876343,0.7994426488876343,0.6831579208374023,0.6823083162307739,0.0,0.4533524513244629,0.49572494626045227,0.21941687166690826,0.5672523975372314,0.5474662184715271,0.6278600096702576,0.0,0.0,0.7924133539199829,0.37034866213798523,0.9267945022418581,0.8238131403923035,0.8238131403923035,0.8238131403923035,0.7298270463943481,0.7290246486663818,0.0,0.4994027316570282,0.5331840515136719,0.28812041878700256,0.6431156992912292,0.5261740684509277,0.7328049540519714,0.0,0.0,0.825719952583313,0.4048522114753723
574.4453847408295,129.39629435539246,0.928876688847175,0.8051161766052246,0.8051161766052246,0.8051161766052246,0.6888127326965332,0.687846302986145,0.0,0.461895227432251,0.4908267855644226,0.21078164875507355,0.587370753288269,0.5592396259307861,0.6403409838676453,0.0,0.0,0.7925565242767334,0.37430116534233093,0.9268013300566837,0.843022346496582,0.843022346496582,0.843022346496582,0.7523278594017029,0.7508059740066528,0.0,0.5572400093078613,0.5395161509513855,0.3097299337387085,0.6633104681968689,0.5597169399261475,0.7652593851089478,0.0,0.0,0.8413531184196472,0.4236125946044922
596.5788450241089,137.49851965904236,0.9279311168324816,0.8095837235450745,0.8095837235450745,0.8095837235450745,0.6984089016914368,0.6976674199104309,0.0,0.5008149147033691,0.5158342123031616,0.2679732143878937,0.5963935852050781,0.5742039680480957,0.6426061987876892,0.0,0.0,0.7974531650543213,0.38952794671058655,0.927716680641832,0.8348616361618042,0.8348616361618042,0.8348616361618042,0.7398921847343445,0.7383941411972046,0.0,0.3686078190803528,0.48799195885658264,0.23116593062877655,0.6640316843986511,0.5923020839691162,0.7256311774253845,0.0,0.0,0.8410466909408569,0.39107775688171387
593.9854898452759,132.99366545677185,0.9286565459691561,0.8106940388679504,0.8106940388679504,0.8106940388679504,0.6997338533401489,0.699217677116394,0.0,0.5057281255722046,0.5149751305580139,0.2326723337173462,0.5960768461227417,0.5448900461196899,0.6622731685638428,0.0,0.0,0.804219663143158,0.38608354330062866,0.9259922627745003,0.8303437829017639,0.8303437829017639,0.8303437829017639,0.7382447123527527,0.7373387813568115,0.0,0.5061593055725098,0.5129529237747192,0.1508689969778061,0.6380879282951355,0.5834325551986694,0.7331963777542114,0.0,0.0,0.8279030323028564,0.3952600955963135
599.5235848426819,136.07584953308105,0.9289177846122574,0.8163376450538635,0.8163376450538635,0.8163376450538635,0.7097758650779724,0.709038257598877,0.0,0.5140816569328308,0.5215893387794495,0.22509348392486572,0.580035924911499,0.5849900245666504,0.6685203909873962,0.0,0.0,0.8071950078010559,0.39015060663223267,0.9267131028504207,0.8190460205078125,0.8190460205078125,0.8190460205078125,0.7242308259010315,0.7234333753585815,0.0,0.30983808636665344,0.44743162393569946,0.3253318965435028,0.6143714785575867,0.5311223864555359,0.7398099303245544,0.0,0.0,0.824313759803772,0.37922191619873047
596.4728827476501,137.08384227752686,0.928336229298141,0.8145571947097778,0.8145571947097778,0.8145571947097778,0.7068453431129456,0.7061280608177185,0.0,0.4903237521648407,0.5164918899536133,0.2721502482891083,0.5980299115180969,0.5692300796508789,0.6625134944915771,0.0,0.0,0.8064010739326477,0.39151403307914734,0.9274343950995083,0.8393576145172119,0.8393576145172119,0.8393576145172119,0.7508211135864258,0.7495578527450562,0.0,0.5034810304641724,0.5053063035011292,0.28408169746398926,0.6531323194503784,0.5846094489097595,0.7603579759597778,0.0,0.0,0.8429518342018127,0.4133920669555664
596.4060673713684,137.0207645893097,0.9288479725083152,0.8188631534576416,0.8188631534576416,0.8188631534576416,0.7128171324729919,0.7121909856796265,0.0,0.49674710631370544,0.4990123212337494,0.3197347819805145,0.6032816171646118,0.5808744430541992,0.6682277917861938,0.0,0.0,0.8085733652114868,0.39764514565467834,0.9265843095450566,0.826797366142273,0.826797366142273,0.826797366142273,0.7320497035980225,0.7312078475952148,0.0,0.47369569540023804,0.4374585449695587,0.32398521900177,0.5912492871284485,0.6018431782722473,0.7252715826034546,0.0,0.0,0.8269262909889221,0.3980429768562317
608.2964673042297,136.2087664604187,0.9282406155879681,0.819666862487793,0.819666862487793,0.819666862487793,0.7122088670730591,0.7115896344184875,0.0,0.48692700266838074,0.5302287340164185,0.2784494161605835,0.6016490459442139,0.5641717910766602,0.6726539134979248,0.0,0.0,0.8132587671279907,0.39473387598991394,0.927965053196611,0.8140037655830383,0.8140037655830383,0.8140037655830383,0.7160292267799377,0.7154110074043274,0.0,0.3924003839492798,0.504517138004303,0.223283588886261,0.5999261736869812,0.5655748248100281,0.7322083115577698,0.0,0.0,0.8160834908485413,0.3833993971347809
592.1583435535431,136.3306999206543,0.9283948134589981,0.8160267472267151,0.8160267472267151,0.8160267472267151,0.7095560431480408,0.7087644934654236,0.0,0.5414901971817017,0.5433129668235779,0.25012895464897156,0.6144867539405823,0.5715861320495605,0.6633474826812744,0.0,0.0,0.8030673861503601,0.3987419903278351,0.9272359157430714,0.8298518657684326,0.8298518657684326,0.8298518657684326,0.7359207272529602,0.7338038682937622,0.0,0.6016242504119873,0.5758200287818909,0.2945745885372162,0.6525794267654419,0.5746477246284485,0.7260099649429321,0.0,0.0,0.8198099136352539,0.4245065748691559
