segmentation_pspnet_ce_train_time,segmentation_pspnet_ce_val_time,segmentation_pspnet_ce_train_loss,segmentation_pspnet_ce_train_accuracy,segmentation_pspnet_ce_train_precision,segmentation_pspnet_ce_train_recall,segmentation_pspnet_ce_train_mcc,segmentation_pspnet_ce_train_cohen_kappa,segmentation_pspnet_ce_train_iou_0,segmentation_pspnet_ce_train_iou_1,segmentation_pspnet_ce_train_iou_2,segmentation_pspnet_ce_train_iou_3,segmentation_pspnet_ce_train_iou_4,segmentation_pspnet_ce_train_iou_5,segmentation_pspnet_ce_train_iou_6,segmentation_pspnet_ce_train_iou_7,segmentation_pspnet_ce_train_iou_8,segmentation_pspnet_ce_train_iou_9,segmentation_pspnet_ce_train_iou_mean,segmentation_pspnet_ce_val_loss,segmentation_pspnet_ce_val_accuracy,segmentation_pspnet_ce_val_precision,segmentation_pspnet_ce_val_recall,segmentation_pspnet_ce_val_mcc,segmentation_pspnet_ce_val_cohen_kappa,segmentation_pspnet_ce_val_iou_0,segmentation_pspnet_ce_val_iou_1,segmentation_pspnet_ce_val_iou_2,segmentation_pspnet_ce_val_iou_3,segmentation_pspnet_ce_val_iou_4,segmentation_pspnet_ce_val_iou_5,segmentation_pspnet_ce_val_iou_6,segmentation_pspnet_ce_val_iou_7,segmentation_pspnet_ce_val_iou_8,segmentation_pspnet_ce_val_iou_9,segmentation_pspnet_ce_val_iou_mean
398.9615116119385,118.45611023902893,0.5274233694957651,0.8245121240615845,0.8245121240615845,0.8245121240615845,0.721943199634552,0.7213022708892822,0.30411142110824585,0.40015000104904175,0.5895161032676697,0.42244330048561096,0.5473660826683044,0.6247022747993469,0.6559720635414124,0.0,0.004906356334686279,0.8145835399627686,0.43637514114379883,0.5795910030603408,0.8043603301048279,0.8043603301048279,0.8043603301048279,0.6990245580673218,0.6978794932365417,0.37497586011886597,0.3517162799835205,0.5508267879486084,0.25966230034828186,0.5295438170433044,0.5220543146133423,0.6821238398551941,0.0,0.042511165142059326,0.8068411946296692,0.4120255410671234
397.98524355888367,120.80575847625732,0.5441418283659479,0.8148708939552307,0.8148708939552307,0.8148708939552307,0.7066770195960999,0.7061296701431274,0.32928210496902466,0.3860101103782654,0.5676531195640564,0.38633617758750916,0.5434868335723877,0.586158275604248,0.643645703792572,0.0,0.008236480876803398,0.8053513169288635,0.42561599612236023,0.6841912358999253,0.7908973693847656,0.7908973693847656,0.7908973693847656,0.6753000617027283,0.6727412939071655,0.0798860564827919,0.4035080075263977,0.5305947661399841,0.3308446705341339,0.5544278025627136,0.5930308103561401,0.5753869414329529,0.0,0.04224149137735367,0.7798144817352295,0.38897350430488586
396.4199707508087,119.86789679527283,0.5310195515985074,0.8211873769760132,0.8211873769760132,0.8211873769760132,0.7163816094398499,0.7157992720603943,0.24742205440998077,0.38600507378578186,0.5851628184318542,0.362328439950943,0.5542910695075989,0.6243042945861816,0.6494361758232117,0.0,0.04688144475221634,0.8127928376197815,0.4268624484539032,0.5533526510000228,0.8224270343780518,0.8224270343780518,0.8224270343780518,0.7259712815284729,0.7256866693496704,0.30277788639068604,0.4279842972755432,0.6080151796340942,0.4178299903869629,0.557407021522522,0.6594493389129639,0.6666867733001709,0.0,0.04664529860019684,0.8031936287879944,0.44899892807006836
397.22174072265625,119.41416144371033,0.5165813701308292,0.8259828090667725,0.8259828090667725,0.8259828090667725,0.7254716753959656,0.7251446843147278,0.3286798596382141,0.40881243348121643,0.5894525647163391,0.4425467550754547,0.5570440292358398,0.6393968462944031,0.6556015610694885,0.0,0.06025034934282303,0.8120717406272888,0.4493856430053711,0.5493586391210556,0.8246157169342041,0.8246157169342041,0.8246157169342041,0.7308555841445923,0.7305724620819092,0.37816014885902405,0.4224202334880829,0.5815958380699158,0.39387136697769165,0.5512076020240784,0.6573179364204407,0.6803889870643616,0.0,0.04230378195643425,0.8066292405128479,0.45138952136039734
390.86962389945984,118.91982960700989,0.5239383364501207,0.8247739672660828,0.8247739672660828,0.8247739672660828,0.7226426005363464,0.7221924066543579,0.359004944562912,0.403792142868042,0.5870458483695984,0.38788071274757385,0.5374497771263123,0.6371158957481384,0.6515136361122131,0.0,0.06130503863096237,0.8157857060432434,0.4440893828868866,0.596672793229421,0.8075219988822937,0.8075219988822937,0.8075219988822937,0.6982573866844177,0.6946514248847961,0.32839950919151306,0.4089681804180145,0.570957601070404,0.3725319504737854,0.44901129603385925,0.584346354007721,0.6731802821159363,0.0,0.02515767142176628,0.7903589010238647,0.4202911853790283
394.4744002819061,120.81043767929077,0.5232697466145391,0.8241086602210999,0.8241086602210999,0.8241086602210999,0.721812903881073,0.721399188041687,0.3996312916278839,0.3992964029312134,0.5619391202926636,0.42731714248657227,0.5438160300254822,0.6240350604057312,0.6428760290145874,0.0,0.08408425003290176,0.8172693252563477,0.4500264823436737,0.5792852848768234,0.8160446286201477,0.8160446286201477,0.8160446286201477,0.7173047661781311,0.7168257236480713,0.2703225910663605,0.39724496006965637,0.5301191210746765,0.4026883840560913,0.5621035695075989,0.640493631362915,0.669354259967804,0.0,0.06278150528669357,0.7960036993026733,0.43311119079589844
395.72839975357056,119.25731086730957,0.5291000202946041,0.828375518321991,0.828375518321991,0.828375518321991,0.729223906993866,0.7287590503692627,0.2945457994937897,0.3946212828159332,0.5820937156677246,0.41167303919792175,0.5530462265014648,0.6431275010108948,0.6656089425086975,6.022538582328707e-05,0.07327955216169357,0.8194524645805359,0.44375085830688477,0.555066188176473,0.8156024217605591,0.8156024217605591,0.8156024217605591,0.7183782458305359,0.7178798317909241,0.38361310958862305,0.39650291204452515,0.6005276441574097,0.32417625188827515,0.5691311955451965,0.5857272744178772,0.6741052865982056,0.0,0.038976166397333145,0.8110821843147278,0.43838420510292053
401.00368571281433,120.77986335754395,0.5082018770601439,0.8307890892028809,0.8307890892028809,0.8307890892028809,0.7331104278564453,0.7327751517295837,0.31992772221565247,0.4157094657421112,0.6026984453201294,0.48651838302612305,0.5577290654182434,0.6748799681663513,0.6520237922668457,0.0,0.06500735133886337,0.816562831401825,0.4591057002544403,0.5273957659800848,0.8313421607017517,0.8313421607017517,0.8313421607017517,0.7419677376747131,0.7418292164802551,0.4729723036289215,0.428189754486084,0.5749450922012329,0.3860529065132141,0.5692901611328125,0.6539952158927917,0.6907894611358643,0.0,0.07485323399305344,0.8182705044746399,0.4669358730316162
396.65464425086975,119.05187964439392,0.48504712788955023,0.836819052696228,0.836819052696228,0.836819052696228,0.7423188090324402,0.7419729232788086,0.3827435076236725,0.4192027151584625,0.6196989417076111,0.3775588870048523,0.5680227875709534,0.6586417555809021,0.6724374294281006,0.0,0.08581113070249557,0.8312152028083801,0.4615332782268524,0.5201266427834829,0.8300380706787109,0.8300380706787109,0.8300380706787109,0.7379449605941772,0.7373998761177063,0.33403828740119934,0.4421458840370178,0.6076545715332031,0.42134329676628113,0.5720959305763245,0.6434334516525269,0.7001081109046936,0.0,0.07836303114891052,0.8138813376426697,0.4613063931465149
394.8052384853363,118.95123434066772,0.48823302206785785,0.8428221344947815,0.8428221344947815,0.8428221344947815,0.7512787580490112,0.7508634924888611,0.3973366916179657,0.4150634706020355,0.6168869137763977,0.4797406792640686,0.5684814453125,0.6902366876602173,0.6758753061294556,0.0,0.08396480977535248,0.8325865268707275,0.4760172963142395,0.5498423536618551,0.8234453201293945,0.8234453201293945,0.8234453201293945,0.7236654758453369,0.72053062915802,0.39977458119392395,0.41994205117225647,0.6081117391586304,0.4339604377746582,0.5788804888725281,0.6481770277023315,0.6445793509483337,0.0,0.04300187900662422,0.8017123937606812,0.45781397819519043
391.49046874046326,119.89140748977661,0.4831353464852209,0.8372137546539307,0.8372137546539307,0.8372137546539307,0.7428024411201477,0.7424843311309814,0.4518927335739136,0.40821826457977295,0.6096096634864807,0.4592045545578003,0.5612856149673462,0.6639529466629028,0.661331295967102,0.0,0.07589087635278702,0.8281671404838562,0.4719552993774414,0.5265386492013931,0.8286596536636353,0.8286596536636353,0.8286596536636353,0.7341213226318359,0.7332032918930054,0.3621521294116974,0.4374401271343231,0.6133646368980408,0.30682283639907837,0.5663064122200012,0.6444459557533264,0.6958979368209839,0.0,0.08383235335350037,0.8106703758239746,0.45209333300590515
392.67753052711487,120.62253308296204,0.4665504046108412,0.8439797163009644,0.8439797163009644,0.8439797163009644,0.7536250948905945,0.753329873085022,0.45777684450149536,0.4093620777130127,0.6193568110466003,0.5097498893737793,0.5698715448379517,0.687210202217102,0.6746696829795837,0.0,0.08302804082632065,0.8326709270477295,0.4843696057796478,0.5768459498882293,0.8204781413078308,0.8204781413078308,0.8204781413078308,0.7219229936599731,0.7199958562850952,0.3889309763908386,0.41937255859375,0.582135796546936,0.4222753942012787,0.5578128099441528,0.6600253582000732,0.653098464012146,0.0,0.062187500298023224,0.797539472579956,0.45433783531188965
396.84553503990173,121.03542065620422,0.4522345156773277,0.8477849960327148,0.8477849960327148,0.8477849960327148,0.7599210739135742,0.7595837712287903,0.5288583040237427,0.42436614632606506,0.6264215707778931,0.5003920197486877,0.5780088305473328,0.70628422498703,0.6766878962516785,1.1932932466152124e-05,0.07884615659713745,0.8351202607154846,0.49549970030784607,0.5385573625564575,0.8319836854934692,0.8319836854934692,0.8319836854934692,0.7413856983184814,0.7408720254898071,0.372816801071167,0.432125061750412,0.5098090171813965,0.4219328761100769,0.5709043741226196,0.6642205119132996,0.698918879032135,0.0,0.058688391000032425,0.8172261118888855,0.4546642005443573
395.35007190704346,119.20007824897766,0.4728207018064416,0.8428876399993896,0.8428876399993896,0.8428876399993896,0.7530133128166199,0.7527689933776855,0.44511890411376953,0.42106133699417114,0.592170000076294,0.4761084318161011,0.5592144131660461,0.6895460486412048,0.6811695098876953,0.0,0.07796596735715866,0.8340151906013489,0.47763702273368835,0.5850073685248692,0.8136330842971802,0.8136330842971802,0.8136330842971802,0.7087190747261047,0.7074564695358276,0.39997345209121704,0.4102446436882019,0.6105560064315796,0.33968251943588257,0.5508876442909241,0.6224161386489868,0.6112421751022339,0.0,0.07775687426328659,0.8033072352409363,0.44260668754577637
