segmentation_deeplab_ce_train_time,segmentation_deeplab_ce_val_time,segmentation_deeplab_ce_train_loss,segmentation_deeplab_ce_train_accuracy,segmentation_deeplab_ce_train_precision,segmentation_deeplab_ce_train_recall,segmentation_deeplab_ce_train_mcc,segmentation_deeplab_ce_train_cohen_kappa,segmentation_deeplab_ce_train_iou_0,segmentation_deeplab_ce_train_iou_1,segmentation_deeplab_ce_train_iou_2,segmentation_deeplab_ce_train_iou_3,segmentation_deeplab_ce_train_iou_4,segmentation_deeplab_ce_train_iou_5,segmentation_deeplab_ce_train_iou_6,segmentation_deeplab_ce_train_iou_7,segmentation_deeplab_ce_train_iou_8,segmentation_deeplab_ce_train_iou_9,segmentation_deeplab_ce_train_iou_mean,segmentation_deeplab_ce_val_loss,segmentation_deeplab_ce_val_accuracy,segmentation_deeplab_ce_val_precision,segmentation_deeplab_ce_val_recall,segmentation_deeplab_ce_val_mcc,segmentation_deeplab_ce_val_cohen_kappa,segmentation_deeplab_ce_val_iou_0,segmentation_deeplab_ce_val_iou_1,segmentation_deeplab_ce_val_iou_2,segmentation_deeplab_ce_val_iou_3,segmentation_deeplab_ce_val_iou_4,segmentation_deeplab_ce_val_iou_5,segmentation_deeplab_ce_val_iou_6,segmentation_deeplab_ce_val_iou_7,segmentation_deeplab_ce_val_iou_8,segmentation_deeplab_ce_val_iou_9,segmentation_deeplab_ce_val_iou_mean
415.7853124141693,120.62946057319641,0.39844841477663623,0.8770091533660889,0.8770091533660889,0.8770091533660889,0.8057877421379089,0.8053396940231323,0.329651415348053,0.5481067299842834,0.7097306251525879,0.5220688581466675,0.7317245602607727,0.7035265564918518,0.765556275844574,0.058259353041648865,0.12352847307920456,0.8677384853363037,0.5359891057014465,0.45806075185537337,0.8630720973014832,0.8630720973014832,0.8630720973014832,0.7857884764671326,0.7831358313560486,0.3639713227748871,0.5271070003509521,0.6704162359237671,0.4361192286014557,0.7285875678062439,0.6603877544403076,0.756929874420166,0.035894155502319336,0.10026312619447708,0.8458192348480225,0.5125495791435242
415.5581030845642,121.07870030403137,0.4398858015951903,0.871911346912384,0.871911346912384,0.871911346912384,0.7978543043136597,0.7974523305892944,0.4066183269023895,0.5482481718063354,0.7089664936065674,0.5022042989730835,0.7114145755767822,0.6927893161773682,0.7497699856758118,0.05046442523598671,0.12873080372810364,0.8603283762931824,0.5359534621238708,0.5277421275774637,0.8329194188117981,0.8329194188117981,0.8329194188117981,0.7404585480690002,0.7382668256759644,0.27397483587265015,0.5248560309410095,0.6663953065872192,0.415151983499527,0.6952985525131226,0.6299774646759033,0.7426971793174744,0.06364431977272034,0.10083264112472534,0.7995149493217468,0.49123430252075195
416.1740155220032,120.56671380996704,0.5316640274680179,0.8291463255882263,0.8291463255882263,0.8291463255882263,0.729587197303772,0.7288882732391357,0.18530406057834625,0.5004391074180603,0.5377737879753113,0.4701746702194214,0.570091962814331,0.6056751012802124,0.7026539444923401,0.04189762473106384,0.09998036175966263,0.812018632888794,0.4526009261608124,0.7774907330671946,0.7964947819709778,0.7964947819709778,0.7964947819709778,0.6947590112686157,0.6922045946121216,0.2659032642841339,0.4936315715312958,0.40774351358413696,0.2753070592880249,0.47034376859664917,0.5357735753059387,0.6718798279762268,0.02222498692572117,0.11937684565782547,0.7921882271766663,0.40543729066848755
417.20924043655396,120.61458158493042,0.44059911305489746,0.8597237467765808,0.8597237467765808,0.8597237467765808,0.7778894901275635,0.7773568034172058,0.33905029296875,0.5354775786399841,0.6186695098876953,0.5279392600059509,0.6708993315696716,0.653326690196991,0.7331496477127075,0.04463040828704834,0.11759945750236511,0.849341094493866,0.5090083479881287,0.5540519654750824,0.8241092562675476,0.8241092562675476,0.8241092562675476,0.7274225950241089,0.72422856092453,0.29361987113952637,0.5110489726066589,0.6363619565963745,0.44375869631767273,0.6397573351860046,0.6275394558906555,0.6680499911308289,0.04888135567307472,0.11649361252784729,0.8024336099624634,0.47879448533058167
416.6542229652405,121.8012101650238,0.4029599088041679,0.8758772015571594,0.8758772015571594,0.8758772015571594,0.8038878440856934,0.8034577369689941,0.4462801516056061,0.5348528623580933,0.6892896294593811,0.5170795917510986,0.7225472927093506,0.69846510887146,0.7543327808380127,0.06251663714647293,0.12745019793510437,0.8673825860023499,0.5420196652412415,0.427407102783521,0.8705807328224182,0.8705807328224182,0.8705807328224182,0.7995381355285645,0.7985897064208984,0.4456016421318054,0.5580976009368896,0.702069103717804,0.49134549498558044,0.7320230007171631,0.6735682487487793,0.7763091325759888,0.05531729385256767,0.11289561539888382,0.8530212044715881,0.5400248765945435
414.02468085289,120.59541988372803,0.4111679915500724,0.8731744289398193,0.8731744289398193,0.8731744289398193,0.8000227212905884,0.7996003031730652,0.3762301206588745,0.5473716855049133,0.6969447731971741,0.5094107985496521,0.7152255773544312,0.6864132881164551,0.7601684927940369,0.06983651220798492,0.12379257380962372,0.8641319274902344,0.5349525809288025,0.44919368624687195,0.8640104532241821,0.8640104532241821,0.8640104532241821,0.7919356226921082,0.7917424440383911,0.3551328778266907,0.5202072858810425,0.7088024616241455,0.434079647064209,0.7385895848274231,0.6775171756744385,0.7619984745979309,0.057487908750772476,0.12973669171333313,0.8528372645378113,0.523638904094696
416.44684195518494,121.76935148239136,0.39397660675256146,0.8778975605964661,0.8778975605964661,0.8778975605964661,0.8072955012321472,0.8068649172782898,0.39127036929130554,0.5336516499519348,0.6549903750419617,0.5513202548027039,0.7150711417198181,0.7207724452018738,0.757450520992279,0.06551738828420639,0.1274110972881317,0.870039165019989,0.5387494564056396,0.44886883397897087,0.8656065464019775,0.8656065464019775,0.8656065464019775,0.7914043664932251,0.7899686694145203,0.4045749604701996,0.5430126190185547,0.7152100801467896,0.43308547139167786,0.735875129699707,0.6859002709388733,0.7557750344276428,0.04081570357084274,0.10495740920305252,0.8499935269355774,0.5269200205802917
417.34134316444397,121.43455505371094,0.38220418730507727,0.8854960203170776,0.8854960203170776,0.8854960203170776,0.8201394081115723,0.8198568820953369,0.5114364624023438,0.5503500699996948,0.7136351466178894,0.5669928193092346,0.7458785176277161,0.7302919626235962,0.7665507793426514,0.06954861432313919,0.12737426161766052,0.8759259581565857,0.5657984614372253,0.42872784435749056,0.8695225119590759,0.8695225119590759,0.8695225119590759,0.8014289140701294,0.8011295795440674,0.4216119050979614,0.538665235042572,0.6783873438835144,0.4372236132621765,0.7268779277801514,0.6790446639060974,0.7669649124145508,0.056222300976514816,0.13719476759433746,0.8673571944236755,0.5309550166130066
414.42587900161743,120.97011137008667,0.40977570155392523,0.8693667054176331,0.8693667054176331,0.8693667054176331,0.7933995127677917,0.7928862571716309,0.3589908182621002,0.5110850930213928,0.682844340801239,0.5236980319023132,0.7402881383895874,0.6947855353355408,0.7326431274414062,0.07373891025781631,0.12767623364925385,0.8585758805274963,0.5304326415061951,0.49332089523474376,0.8557112812995911,0.8557112812995911,0.8557112812995911,0.7770278453826904,0.7750378251075745,0.4227809011936188,0.5094625353813171,0.6660204529762268,0.44197091460227966,0.7129721641540527,0.7002174854278564,0.6989031434059143,0.06983399391174316,0.11985288560390472,0.8409463167190552,0.5182960629463196
415.8185577392578,121.39969444274902,0.3657089931809384,0.8865184783935547,0.8865184783935547,0.8865184783935547,0.8208180665969849,0.8204590678215027,0.38815444707870483,0.5521578192710876,0.7290405631065369,0.5840839147567749,0.7500637769699097,0.7509593963623047,0.7712990641593933,0.07560712844133377,0.12864983081817627,0.873799204826355,0.5603815317153931,0.4476848036050797,0.8690647482872009,0.8690647482872009,0.8690647482872009,0.8010143637657166,0.8008381724357605,0.44569799304008484,0.5155936479568481,0.6887890696525574,0.43578800559043884,0.7203173637390137,0.6927236318588257,0.7606489658355713,0.047537773847579956,0.11017744988203049,0.864848792552948,0.5282122492790222
415.5093059539795,120.78757309913635,0.37013807244922803,0.8858568072319031,0.8858568072319031,0.8858568072319031,0.8197932243347168,0.81939297914505,0.48925724625587463,0.5607953667640686,0.7246034145355225,0.5935850143432617,0.7419757843017578,0.7378195524215698,0.7574828863143921,0.07349345833063126,0.124700628221035,0.8754491209983826,0.5679162740707397,0.4177250479658445,0.8677988648414612,0.8677988648414612,0.8677988648414612,0.7967722415924072,0.7964835166931152,0.4368436634540558,0.5176789164543152,0.6891907453536987,0.4263229966163635,0.7533032894134521,0.637718677520752,0.7853280901908875,0.09078645706176758,0.1176009327173233,0.8600528240203857,0.5314826965332031
415.48329496383667,120.90222334861755,0.3789041729077049,0.8796024322509766,0.8796024322509766,0.8796024322509766,0.8099693059921265,0.8095120191574097,0.46977686882019043,0.5585781931877136,0.7018283009529114,0.5366169214248657,0.7312608957290649,0.7019020915031433,0.7652369141578674,0.07367748022079468,0.1362321525812149,0.8687825202941895,0.554389238357544,0.4512927333513896,0.8617609143257141,0.8617609143257141,0.8617609143257141,0.7882997393608093,0.7875929474830627,0.36256498098373413,0.5627193450927734,0.7189070582389832,0.35506361722946167,0.7402753233909607,0.6299912929534912,0.7738966941833496,0.05974024906754494,0.1386105716228485,0.8641726970672607,0.5205942392349243
