classification_xception_bce_train_time,classification_xception_bce_val_time,classification_xception_bce_train_loss,classification_xception_bce_train_accuracy,classification_xception_bce_train_precision,classification_xception_bce_train_recall,classification_xception_bce_train_mcc,classification_xception_bce_train_cohen_kappa,classification_xception_bce_val_loss,classification_xception_bce_val_accuracy,classification_xception_bce_val_precision,classification_xception_bce_val_recall,classification_xception_bce_val_mcc,classification_xception_bce_val_cohen_kappa
275.10291719436646,84.25687956809998,0.0076259473761361414,0.9972299337387085,0.9903537034988403,0.9967637658119202,0.9917930960655212,0.9917847514152527,0.2404630121527589,0.9244444370269775,0.7872340679168701,0.8409090638160706,0.7665519714355469,0.7658975124359131
276.00603318214417,84.03645062446594,0.010133237729820868,0.9965373873710632,0.9935064911842346,0.9902912378311157,0.989696741104126,0.9896945953369141,0.25316655890947004,0.9355555772781372,0.7920792102813721,0.9090909361839294,0.80908203125,0.8060171604156494
275.0757236480713,82.0387351512909,0.019407660214473373,0.9965373873710632,0.9871794581413269,0.9967637658119202,0.9897617101669312,0.9897429943084717,0.2890749112902995,0.9222221970558167,0.7977527976036072,0.8068181872367859,0.7538710236549377,0.7538524270057678
275.04523372650146,84.31257653236389,0.033375602286389985,0.9916897416114807,0.9900990128517151,0.9708737730979919,0.9751958250999451,0.9751203656196594,0.22761908452957869,0.9244444370269775,0.7755101919174194,0.8636363744735718,0.7715296745300293,0.7697586417198181
272.5720565319061,82.53523468971252,0.029824497866565765,0.992382287979126,0.9685534834861755,0.9967637658119202,0.9777566194534302,0.9775922894477844,0.30437414889456704,0.9111111164093018,0.7553191781044006,0.8068181872367859,0.7252044677734375,0.7245852947235107
273.71842098236084,82.76065301895142,0.018943130501809166,0.9909972548484802,0.9743589758872986,0.983818769454956,0.9733501672744751,0.9733317494392395,0.2843827210308518,0.9222221970558167,0.7977527976036072,0.8068181872367859,0.7538710236549377,0.7538524270057678
275.084349155426,82.11397671699524,0.022328192335249776,0.9944598078727722,0.990227997303009,0.983818769454956,0.9835002422332764,0.9834918975830078,0.2638271776668262,0.9222221970558167,0.7789473533630371,0.8409090638160706,0.7608952522277832,0.7600182890892029
272.279226064682,85.17111873626709,0.006955784314018471,0.997922420501709,0.9935483932495117,0.9967637658119202,0.9938334226608276,0.9938313364982605,0.2794404426822439,0.9222221970558167,0.7977527976036072,0.8068181872367859,0.7538710236549377,0.7538524270057678
273.75293827056885,84.61674857139587,0.01993885365790566,0.9958449006080627,0.9902912378311157,0.9902912378311157,0.987648069858551,0.987648069858551,0.4344308071231353,0.9177777767181396,0.7575757503509521,0.8522727489471436,0.7525456547737122,0.7504720687866211
275.61418771743774,82.97827744483948,0.0167474719422424,0.9944598078727722,0.990227997303009,0.983818769454956,0.9835002422332764,0.9834918975830078,0.3458325550891459,0.9333333373069763,0.8222222328186035,0.8409090638160706,0.7899934649467468,0.7899159789085388
276.3121917247772,83.19447350502014,0.015237657358343511,0.9944598078727722,0.9870550036430359,0.9870550036430359,0.9835307598114014,0.9835307598114014,0.37800191529095173,0.9333333373069763,0.8815789222717285,0.7613636255264282,0.7796986699104309,0.7765788435935974
276.6700882911682,82.31256818771362,0.008016660495701692,0.9972299337387085,0.9903537034988403,0.9967637658119202,0.9917930960655212,0.9917847514152527,0.2745497295400128,0.9244444370269775,0.78125,0.8522727489471436,0.7689923048019409,0.7678441405296326
268.1360561847687,80.971186876297,0.007881212420255431,0.9965373873710632,0.9903225898742676,0.9935275316238403,0.9897209405899048,0.9897188544273376,0.38446602562908083,0.9288889169692993,0.8414633870124817,0.7840909361839294,0.7687240839004517,0.7679964303970337
266.129846572876,80.92354989051819,0.00972122899459108,0.997922420501709,0.9935483932495117,0.9967637658119202,0.9938334226608276,0.9938313364982605,0.2492474145255983,0.9155555367469788,0.837837815284729,0.7045454382896423,0.7183974385261536,0.7144098281860352
267.48422741889954,82.04249405860901,0.008384429495376737,0.9965373873710632,0.9903225898742676,0.9935275316238403,0.9897209405899048,0.9897188544273376,0.3286491452017799,0.9155555367469788,0.7840909361839294,0.7840909361839294,0.7316046953201294,0.7316046953201294
266.3044717311859,80.93878364562988,0.0064878128165298185,0.997922420501709,0.9935483932495117,0.9967637658119202,0.9938334226608276,0.9938313364982605,0.40232298339833505,0.9266666769981384,0.8160919547080994,0.8068181872367859,0.7659324407577515,0.7659131288528442
266.3168737888336,80.9915521144867,0.001099959799435253,1.0,1.0,1.0,1,1.0,0.3135035100276582,0.9288889169692993,0.8181818127632141,0.8181818127632141,0.7739829421043396,0.7739829421043396
265.89952397346497,81.7146360874176,0.0004503507373991179,1.0,1.0,1.0,1,1.0,0.33021291175100487,0.9288889169692993,0.8111110925674438,0.8295454382896423,0.7759864926338196,0.7759103775024414
268.7251479625702,83.1526472568512,0.0003297881646532282,1.0,1.0,1.0,1,1.0,0.3461859112194361,0.9377777576446533,0.8333333134651184,0.8522727489471436,0.8040004372596741,0.8039215803146362
276.8044104576111,84.05536222457886,0.00013325639093122646,1.0,1.0,1.0,1,1.0,0.3527807402679173,0.9333333373069763,0.8152173757553101,0.8522727489471436,0.7919979095458984,0.7916923761367798
