classification_inceptionnetv3_dice_train_time,classification_inceptionnetv3_dice_val_time,classification_inceptionnetv3_dice_train_loss,classification_inceptionnetv3_dice_train_accuracy,classification_inceptionnetv3_dice_train_precision,classification_inceptionnetv3_dice_train_recall,classification_inceptionnetv3_dice_train_mcc,classification_inceptionnetv3_dice_train_cohen_kappa,classification_inceptionnetv3_dice_val_loss,classification_inceptionnetv3_dice_val_accuracy,classification_inceptionnetv3_dice_val_precision,classification_inceptionnetv3_dice_val_recall,classification_inceptionnetv3_dice_val_mcc,classification_inceptionnetv3_dice_val_cohen_kappa
284.44708275794983,88.23882365226746,0.27376598249311035,0.9065096974372864,0.7242268323898315,0.909385085105896,0.7541307210922241,0.7457361817359924,0.1809917688369751,0.9044444561004639,0.6859503984451294,0.9431818127632141,0.74982088804245,0.7340352535247803
290.9557843208313,90.40044903755188,0.2307212285535491,0.9265928268432617,0.8029850721359253,0.8705501556396484,0.7893308997154236,0.7882657051086426,0.19247221946716309,0.9155555367469788,0.75,0.8522727489471436,0.74720698595047,0.7447761297225952
285.80327320098877,84.90969395637512,0.27123185797877936,0.9134349226951599,0.7628571391105652,0.8640776872634888,0.7569783329963684,0.7545206546783447,0.2027217596769333,0.8911111354827881,0.6585366129875183,0.9204545617103577,0.7159106135368347,0.6991896629333496
277.6927466392517,87.1420795917511,0.27681511899699335,0.9141274094581604,0.7605633735656738,0.8737863898277283,0.760921061038971,0.7578445672988892,0.21339627355337143,0.8844444155693054,0.640625,0.9318181872367859,0.7074922919273376,0.6866295337677002
283.2055323123932,85.14579772949219,0.22477736761388573,0.9272853136062622,0.8053892254829407,0.8705501556396484,0.7910124063491821,0.7900232672691345,0.19706066697835922,0.8999999761581421,0.7009345889091492,0.8522727489471436,0.711670458316803,0.7061725854873657
279.54397535324097,86.54808592796326,0.20606634215168332,0.9342105388641357,0.8165680766105652,0.893203854560852,0.8122409582138062,0.8108863830566406,0.20945687592029572,0.9044444561004639,0.7419354915618896,0.7840909361839294,0.7031030654907227,0.7026827335357666
278.3632290363312,85.59456372261047,0.2258762283169705,0.9300553798675537,0.8333333134651184,0.8414239287376404,0.7928231358528137,0.7928081750869751,0.19770702719688416,0.897777795791626,0.675000011920929,0.9204545617103577,0.7289350628852844,0.7144039869308472
275.877055644989,84.29202151298523,0.19575525729147636,0.9418282508850098,0.8440366983413696,0.893203854560852,0.8312100768089294,0.8306626677513123,0.1718883514404297,0.9155555367469788,0.7232142686843872,0.9204545617103577,0.7658094167709351,0.7567152380943298
274.0596857070923,84.87058353424072,0.20689304351158763,0.9355955719947815,0.8121387362480164,0.909385085105896,0.8187227249145508,0.8165389895439148,0.18666741997003555,0.9088888764381409,0.7155963182449341,0.8863636255264282,0.7412937879562378,0.7344024181365967
275.662962436676,84.78205823898315,0.1984886089744775,0.9369806051254272,0.7961956262588501,0.9482200741767883,0.8302043676376343,0.8248329758644104,0.23951921612024307,0.8622221946716309,0.591549277305603,0.9545454382896423,0.6779131293296814,0.6446222066879272
