classification_resnet50_dice_train_time,classification_resnet50_dice_val_time,classification_resnet50_dice_train_loss,classification_resnet50_dice_train_accuracy,classification_resnet50_dice_train_precision,classification_resnet50_dice_train_recall,classification_resnet50_dice_train_mcc,classification_resnet50_dice_train_cohen_kappa,classification_resnet50_dice_val_loss,classification_resnet50_dice_val_accuracy,classification_resnet50_dice_val_precision,classification_resnet50_dice_val_recall,classification_resnet50_dice_val_mcc,classification_resnet50_dice_val_cohen_kappa
271.9194550514221,84.2465717792511,0.16222146023874698,0.9265928268432617,0.7664042115211487,0.9449838399887085,0.8064019083976746,0.79883873462677,0.19362222403287888,0.9088888764381409,0.723809540271759,0.8636363744735718,0.7347586750984192,0.7301447987556458
275.53324794769287,86.09775304794312,0.16880729664926944,0.9293628931045532,0.8053097128868103,0.8834951519966125,0.7986047267913818,0.7971826195716858,0.22507748752832413,0.8866666555404663,0.6831682920455933,0.7840909361839294,0.6613630652427673,0.6588578224182129
274.6503803730011,83.72055244445801,0.17810391343158224,0.9259002804756165,0.790229856967926,0.8899676203727722,0.7917325496673584,0.7893965244293213,0.19653457403182983,0.9066666960716248,0.7254902124404907,0.8409090638160706,0.7233519554138184,0.7201989889144897
274.44966864585876,82.87823367118835,0.20608076582784238,0.9148199558258057,0.8141891956329346,0.7799353003501892,0.7431237101554871,0.7428492307662964,0.24777928739786148,0.855555534362793,0.5827338099479675,0.9204545617103577,0.6526119709014893,0.6234842538833618
272.93573331832886,81.82887983322144,0.1997771962829258,0.9134349226951599,0.7787878513336182,0.8317152261734009,0.7495459914207458,0.7488786578178406,0.23467982560396194,0.8911111354827881,0.7010309100151062,0.7727272510528564,0.6680598855018616,0.6668077111244202
272.1288323402405,83.11922407150269,0.2048735903657001,0.9106647968292236,0.7743902206420898,0.8220064640045166,0.7407881021499634,0.7402457594871521,0.21543514728546143,0.8755555748939514,0.6176470518112183,0.9545454382896423,0.7003709077835083,0.6721482276916504
264.78283643722534,81.08113169670105,0.1688407063484192,0.9238227009773254,0.7756232619285583,0.9061488509178162,0.7906478047370911,0.7866149544715881,0.29343219846487045,0.8444444537162781,0.5803571343421936,0.7386363744735718,0.558475911617279,0.5518438816070557
265.2257339954376,81.59200072288513,0.2183481973150502,0.9016620516777039,0.7365438938140869,0.8414239287376404,0.7247647047042847,0.7220720648765564,0.19169798493385315,0.9044444561004639,0.6991150379180908,0.8977272510528564,0.7351770997047424,0.7257730960845947
264.5267724990845,81.3427484035492,0.18548375886419546,0.9210526347160339,0.767123281955719,0.9061488509178162,0.7844339609146118,0.7798327207565308,0.18557345122098923,0.9111111164093018,0.7307692170143127,0.8636363744735718,0.739814281463623,0.7356672883033752
266.1963641643524,82.00691413879395,0.18849105938621188,0.9113573431968689,0.7387862801551819,0.9061488509178162,0.7633547782897949,0.7565597295761108,0.19800718128681183,0.8933333158493042,0.658730149269104,0.9431818127632141,0.7282397747039795,0.708596408367157
264.22038865089417,81.12186408042908,0.17659495187842328,0.9265928268432617,0.8011869192123413,0.8737863898277283,0.7899793982505798,0.7887484431266785,0.3179246410727501,0.8266666531562805,0.5320512652397156,0.9431818127632141,0.6179951429367065,0.5737394094467163
265.8125157356262,81.15325617790222,0.1669411970221478,0.9265928268432617,0.7908309698104858,0.893203854560852,0.794058620929718,0.7915993928909302,0.16571515053510666,0.9200000166893005,0.7280701994895935,0.9431818127632141,0.7820440530776978,0.7713027000427246
264.35169744491577,80.93565464019775,0.16096752622853155,0.930747926235199,0.8157099485397339,0.8737863898277283,0.8001135587692261,0.7993335127830505,0.21503419429063797,0.8755555748939514,0.6212121248245239,0.9318181872367859,0.6914322376251221,0.6674057841300964
264.4864103794098,82.32340145111084,0.15863838143970654,0.928670346736908,0.8083832263946533,0.8737863898277283,0.7950169444084167,0.794022798538208,0.20109692215919495,0.9088888764381409,0.7326732873916626,0.8409090638160706,0.7285080552101135,0.7257484197616577
265.4903242588043,81.49792551994324,0.13649203207181848,0.942520797252655,0.8156424760818481,0.9449838399887085,0.842292845249176,0.838453471660614,0.17423759400844574,0.9133333563804626,0.7130434513092041,0.9318181872367859,0.7644404172897339,0.7531992793083191
264.4337091445923,81.78584456443787,0.14823232267213904,0.9369806051254272,0.8168604373931885,0.909385085105896,0.8220489621162415,0.8200783133506775,0.24934734404087067,0.8777777552604675,0.6187050342559814,0.9772727489471436,0.7132436037063599,0.6814097762107849
271.5539801120758,82.23490047454834,0.17470633724461432,0.9259002804756165,0.790229856967926,0.8899676203727722,0.7917325496673584,0.7893965244293213,0.5076203346252441,0.8577777743339539,0.800000011920929,0.3636363744735718,0.47600480914115906,0.4303797483444214
272.583918094635,81.64918828010559,0.1775934540707132,0.9175900220870972,0.7624309659004211,0.893203854560852,0.7735019326210022,0.7694120407104492,0.29571598023176193,0.8022222518920898,0.4971098303794861,0.9772727489471436,0.6008492708206177,0.539665699005127
265.6741576194763,81.57788801193237,0.1724626396013343,0.9252077341079712,0.8111454844474792,0.8478964567184448,0.7815859317779541,0.7812716364860535,0.4475112482905388,0.8822222352027893,0.843137264251709,0.4886363744735718,0.5837274193763733,0.5548213720321655
267.5818660259247,81.39978957176208,0.2138945019763449,0.9009695053100586,0.7255434989929199,0.8640776872634888,0.7294571399688721,0.7247375249862671,0.2435881420969963,0.8644444346427917,0.5985401272773743,0.9318181872367859,0.6721921563148499,0.6441442370414734
