classification_resnet50_bce_train_time,classification_resnet50_bce_val_time,classification_resnet50_bce_train_loss,classification_resnet50_bce_train_accuracy,classification_resnet50_bce_train_precision,classification_resnet50_bce_train_recall,classification_resnet50_bce_train_mcc,classification_resnet50_bce_train_cohen_kappa,classification_resnet50_bce_val_loss,classification_resnet50_bce_val_accuracy,classification_resnet50_bce_val_precision,classification_resnet50_bce_val_recall,classification_resnet50_bce_val_mcc,classification_resnet50_bce_val_cohen_kappa
271.75775623321533,82.25892853736877,0.07461097156224043,0.9716066718101501,0.9350649118423462,0.9320388436317444,0.9154977202415466,0.915495753288269,0.2954506252003739,0.9111111164093018,0.7068965435028076,0.9318181872367859,0.7597719430923462,0.7478426694869995
274.9036355018616,83.05860996246338,0.07851459025202887,0.9722991585731506,0.9409835934638977,0.9288026094436646,0.9172955751419067,0.9172642230987549,0.4144719890318811,0.9155555367469788,0.8125,0.7386363744735718,0.7232810258865356,0.7220416069030762
272.3792064189911,84.10949635505676,0.10794485943472903,0.9598338007926941,0.8958990573883057,0.9190938472747803,0.8818299770355225,0.8817125558853149,0.33719930158986244,0.897777795791626,0.6666666865348816,0.9545454382896423,0.7407181859016418,0.7207382321357727
283.0586562156677,85.70750880241394,0.07912986474516599,0.9660664796829224,0.942176878452301,0.8964401483535767,0.8977558612823486,0.8973122239112854,0.20655606471700594,0.9288889169692993,0.7692307829856873,0.9090909361839294,0.7929788827896118,0.7885338068008423
275.69615960121155,85.38163375854492,0.11940783367532751,0.950138509273529,0.8936877250671387,0.8705501556396484,0.8504850268363953,0.8503674268722534,0.7555855065584183,0.855555534362793,0.8484848737716675,0.3181818127632141,0.4630970358848572,0.3986678719520569
277.8814175128937,83.59007334709167,0.08457428111654261,0.9729917049407959,0.932692289352417,0.9417475461959839,0.9200126528739929,0.9199952483177185,0.30809053033590317,0.9066666960716248,0.7300000190734863,0.8295454382896423,0.7202536463737488,0.7179104089736938
277.2811472415924,85.05444121360779,0.105061001913703,0.9639889001846313,0.9269102811813354,0.9029126167297363,0.8920553922653198,0.8919320106506348,0.34997118986211717,0.8799999952316284,0.7361111044883728,0.6022727489471436,0.5948090553283691,0.5904126167297363
274.4636571407318,84.8021342754364,0.07836633264694524,0.9743767380714417,0.9473684430122375,0.9320388436317444,0.9234282374382019,0.9233787655830383,0.4618190713226795,0.8644444346427917,0.5944055914878845,0.9659090638160706,0.6863179802894592,0.6515701413154602
276.246351480484,84.27392649650574,0.08441330703056377,0.9695290923118591,0.9372937083244324,0.9190938472747803,0.908845067024231,0.9087747931480408,0.9553040079772472,0.8844444155693054,0.8913043737411499,0.46590909361839294,0.5919126272201538,0.5517585277557373
274.8182601928711,86.84387803077698,0.09301767077135004,0.9674515128135681,0.9281045794487,0.9190938472747803,0.9029176831245422,0.9029003381729126,0.3172592929331586,0.9155555367469788,0.8048780560493469,0.75,0.7251821756362915,0.7244957685470581
